id_season,tm,game_date,time_start,extdom,opponent,w_l,overtime,pts_tm,pts_opp,w_tot,l_tot,streak_w_l
2013,DET,2013-03-29,7:30p,,Toronto Raptors,L,,82,99,24,49,L 2
2013,DET,2013-03-31,7:00p,@,Chicago Bulls,L,,94,95,24,50,L 3
2013,DET,2013-04-01,7:00p,@,Toronto Raptors,W,,108,98,25,50,W 1
2013,DET,2013-04-03,7:30p,@,Boston Celtics,L,,93,98,25,51,L 1
2013,DET,2013-04-06,8:00p,@,Minnesota Timberwolves,L,,101,107,25,52,L 2
2013,DET,2013-04-07,7:30p,,Chicago Bulls,W,,99,85,26,52,W 1
2013,DET,2013-04-10,7:00p,@,Cleveland Cavaliers,W,,111,104,27,52,W 2
2013,DET,2013-04-12,7:30p,,Charlotte Bobcats,W,,113,93,28,52,W 3
2013,DET,2013-04-15,7:30p,,Philadelphia 76ers,W,,109,101,29,52,W 4
2013,DET,2013-04-17,8:00p,@,Brooklyn Nets,L,,99,103,29,53,L 1
2013,GSW,2012-10-31,10:00p,@,Phoenix Suns,W,,87,85,1,0,W 1
2013,GSW,2012-11-02,10:30p,,Memphis Grizzlies,L,,94,104,1,1,L 1
2013,GSW,2012-11-03,10:30p,@,Los Angeles Clippers,W,,114,110,2,1,W 1
2013,GSW,2012-11-05,10:00p,@,Sacramento Kings,L,,92,94,2,2,L 1
2013,GSW,2012-11-07,10:30p,,Cleveland Cavaliers,W,,106,96,3,2,W 1
2013,GSW,2012-11-09,10:30p,@,Los Angeles Lakers,L,,77,101,3,3,L 1
2013,GSW,2012-11-10,10:30p,,Denver Nuggets,L,2OT,101,107,3,4,L 2
2013,GSW,2012-11-14,10:30p,,Atlanta Hawks,W,,92,88,4,4,W 1
2013,GSW,2012-11-16,8:00p,@,Minnesota Timberwolves,W,,106,98,5,4,W 2
2013,GSW,2012-11-18,7:00p,@,Oklahoma City Thunder,L,,109,119,5,5,L 1
2013,GSW,2012-11-19,8:30p,@,Dallas Mavericks,W,OT,105,101,6,5,W 1
2013,GSW,2012-11-21,10:30p,,Brooklyn Nets,W,,102,93,7,5,W 2
2013,GSW,2012-11-23,9:00p,@,Denver Nuggets,L,,91,102,7,6,L 1
2013,GSW,2012-11-24,10:30p,,Minnesota Timberwolves,W,,96,85,8,6,W 1
2013,GSW,2012-11-29,10:30p,,Denver Nuggets,W,,106,105,9,6,W 2
2013,GSW,2012-12-01,10:30p,,Indiana Pacers,W,,103,92,10,6,W 3
2013,GSW,2012-12-03,10:30p,,Orlando Magic,L,,94,102,10,7,L 1
2013,GSW,2012-12-05,7:30p,@,Detroit Pistons,W,,104,97,11,7,W 1
2013,GSW,2012-12-07,7:30p,@,Brooklyn Nets,W,,109,102,12,7,W 2
2013,GSW,2012-12-08,7:00p,@,Washington Wizards,W,,101,97,13,7,W 3
2013,GSW,2012-12-10,7:00p,@,Charlotte Bobcats,W,,104,96,14,7,W 4
2013,GSW,2012-12-12,7:30p,@,Miami Heat,W,,97,95,15,7,W 5
2013,GSW,2012-12-14,7:00p,@,Orlando Magic,L,,85,99,15,8,L 1
2013,GSW,2012-12-15,7:00p,@,Atlanta Hawks,W,,115,93,16,8,W 1
2013,GSW,2012-12-18,10:30p,,New Orleans Hornets,W,,103,96,17,8,W 2
2013,GSW,2012-12-19,10:00p,@,Sacramento Kings,L,,127,131,17,9,L 1
2013,GSW,2012-12-21,10:30p,,Charlotte Bobcats,W,,115,100,18,9,W 1
2013,GSW,2012-12-22,10:30p,,Los Angeles Lakers,L,OT,115,118,18,10,L 1
2013,GSW,2012-12-26,9:00p,@,Utah Jazz,W,,94,83,19,10,W 1
2013,GSW,2012-12-28,10:30p,,Philadelphia 76ers,W,,96,89,20,10,W 2
2013,GSW,2012-12-29,10:30p,,Boston Celtics,W,,101,83,21,10,W 3
2013,GSW,2013-01-02,10:30p,,Los Angeles Clippers,W,,115,94,22,10,W 4
2013,GSW,2013-01-05,10:30p,@,Los Angeles Clippers,L,,89,115,22,11,L 1
2013,GSW,2013-01-09,10:30p,,Memphis Grizzlies,L,,87,94,22,12,L 2
2013,GSW,2013-01-11,10:30p,,Portland Trail Blazers,W,,103,97,23,12,W 1
2013,GSW,2013-01-13,8:00p,@,Denver Nuggets,L,,105,116,23,13,L 1
2013,GSW,2013-01-16,10:30p,,Miami Heat,L,,75,92,23,14,L 2
2013,GSW,2013-01-18,8:30p,@,San Antonio Spurs,L,,88,95,23,15,L 3
2013,GSW,2013-01-19,8:00p,@,New Orleans Hornets,W,,116,112,24,15,W 1
2013,GSW,2013-01-21,4:00p,,Los Angeles Clippers,W,,106,99,25,15,W 2
2013,GSW,2013-01-23,10:30p,,Oklahoma City Thunder,W,,104,99,26,15,W 3
2013,GSW,2013-01-25,8:00p,@,Chicago Bulls,L,,87,103,26,16,L 1
2013,GSW,2013-01-26,8:30p,@,Milwaukee Bucks,L,,102,109,26,17,L 2
2013,GSW,2013-01-28,7:00p,@,Toronto Raptors,W,,114,102,27,17,W 1
2013,GSW,2013-01-29,7:00p,@,Cleveland Cavaliers,W,,108,95,28,17,W 2
2013,GSW,2013-01-31,10:30p,,Dallas Mavericks,W,,100,97,29,17,W 3
2013,GSW,2013-02-02,10:30p,,Phoenix Suns,W,,113,93,30,17,W 4
2013,GSW,2013-02-05,8:00p,@,Houston Rockets,L,,109,140,30,18,L 1
2013,GSW,2013-02-06,8:00p,@,Oklahoma City Thunder,L,,98,119,30,19,L 2
2013,GSW,2013-02-08,8:00p,@,Memphis Grizzlies,L,,93,99,30,20,L 3
2013,GSW,2013-02-09,8:30p,@,Dallas Mavericks,L,,91,116,30,21,L 4
2013,GSW,2013-02-12,10:30p,,Houston Rockets,L,,107,116,30,22,L 5
2013,GSW,2013-02-19,9:00p,@,Utah Jazz,L,,101,115,30,23,L 6
2013,GSW,2013-02-20,10:30p,,Phoenix Suns,W,,108,98,31,23,W 1
2013,GSW,2013-02-22,10:30p,,San Antonio Spurs,W,OT,107,101,32,23,W 2
2013,GSW,2013-02-24,3:30p,@,Minnesota Timberwolves,W,,100,99,33,23,W 3
2013,GSW,2013-02-26,7:00p,@,Indiana Pacers,L,,97,108,33,24,L 1
2013,GSW,2013-02-27,8:00p,@,New York Knicks,L,,105,109,33,25,L 2
2013,GSW,2013-03-01,7:30p,@,Boston Celtics,L,,86,94,33,26,L 3
2013,GSW,2013-03-02,7:00p,@,Philadelphia 76ers,L,,97,104,33,27,L 4
2013,GSW,2013-03-04,10:30p,,Toronto Raptors,W,,125,118,34,27,W 1
2013,GSW,2013-03-06,10:30p,,Sacramento Kings,W,,87,83,35,27,W 2
2013,GSW,2013-03-08,10:30p,,Houston Rockets,L,,88,94,35,28,L 1
2013,GSW,2013-03-09,10:30p,,Milwaukee Bucks,L,,93,103,35,29,L 2
2013,GSW,2013-03-11,10:30p,,New York Knicks,W,,92,63,36,29,W 1
2013,GSW,2013-03-13,10:30p,,Detroit Pistons,W,,105,97,37,29,W 2
2013,GSW,2013-03-15,10:30p,,Chicago Bulls,L,,95,113,37,30,L 1
2013,GSW,2013-03-17,7:00p,@,Houston Rockets,W,,108,78,38,30,W 1
2013,GSW,2013-03-18,8:00p,@,New Orleans Hornets,W,,93,72,39,30,W 2
2013,GSW,2013-03-20,8:30p,@,San Antonio Spurs,L,,93,104,39,31,L 1
2013,GSW,2013-03-23,10:30p,,Washington Wizards,W,,101,92,40,31,W 1
2013,GSW,2013-03-25,10:30p,,Los Angeles Lakers,W,,109,103,41,31,W 2
2013,GSW,2013-03-27,10:30p,,Sacramento Kings,L,,98,105,41,32,L 1
2013,GSW,2013-03-30,10:30p,,Portland Trail Blazers,W,,125,98,42,32,W 1
2013,GSW,2013-04-03,10:30p,,New Orleans Hornets,W,,98,88,43,32,W 2
2013,GSW,2013-04-05,10:00p,@,Phoenix Suns,W,,111,107,44,32,W 3
2013,GSW,2013-04-07,8:00p,,Utah Jazz,L,,90,97,44,33,L 1
2013,GSW,2013-04-09,10:30p,,Minnesota Timberwolves,W,,105,89,45,33,W 1
2013,GSW,2013-04-11,10:30p,,Oklahoma City Thunder,L,,97,116,45,34,L 1
2013,GSW,2013-04-12,10:30p,@,Los Angeles Lakers,L,,116,118,45,35,L 2
2013,GSW,2013-04-15,10:30p,,San Antonio Spurs,W,,116,106,46,35,W 1
2013,GSW,2013-04-17,10:30p,@,Portland Trail Blazers,W,,99,88,47,35,W 2
2013,GSW,2013-04-20,5:30p,@,Denver Nuggets,L,,95,97,0,1,L 1
2013,GSW,2013-04-23,10:30p,@,Denver Nuggets,W,,131,117,1,1,W 1
2013,GSW,2013-04-26,10:30p,,Denver Nuggets,W,,110,108,2,1,W 2
2013,GSW,2013-04-28,9:30p,,Denver Nuggets,W,,115,101,3,1,W 3
2013,GSW,2013-04-30,8:00p,@,Denver Nuggets,L,,100,107,3,2,L 1
2013,GSW,2013-05-02,10:30p,,Denver Nuggets,W,,92,88,4,2,W 1
2013,GSW,2013-05-06,9:30p,@,San Antonio Spurs,L,2OT,127,129,4,3,L 1
2013,GSW,2013-05-08,9:30p,@,San Antonio Spurs,W,,100,91,5,3,W 1
2013,GSW,2013-05-10,10:30p,,San Antonio Spurs,L,,92,102,5,4,L 1
2013,GSW,2013-05-12,3:30p,,San Antonio Spurs,W,OT,97,87,6,4,W 1
